"date_utc"	"indicator"	"type"	"source"	"tags"	"context"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AmcvvqIJPVyxcLsBX9nrfljAcf0"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!Aq8SBYCoSJRQdCJfdiXbLt5FeTE"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!Ai5uSjql55XhcaZ3xzMLnHPvs3s"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AueiM5ZQZc7ndWkcjDLoTK96mx4"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AidnDyfW6XtxfJcwxvMzRVILz1o"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!ArzSu2k6QljRe_N1Y4GqSQ5qE-k"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!Av_6K-Gm1M5McSVvdxc0FE3hweQ"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!Ap7yQQxx4pC_bT8pw3Circ7z1Jc"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AkG_RUEX-dAMa9FGKKnCi6UTT2w"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!Ar8D_vvHwRCKdTw1R0hWmNPVcrY"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AoahlJFsu98jef8E3engUkjKkZI"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!Amz6NCgg3SGnd8g3F3bQRVYib0g"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!Ar4SUhuh5GHEds2q3lZgHikQCaE"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!Al7mfvsa-ARseb2VpoeU36i5pj8"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!ApTQIZBSRSUDc4Ug-ZwIFfwFSWI"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AllBrcIl5vPJdw1bVmVe6czbbA4"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AhnKRFLdUoPNaaoCynIQnKOuQRg"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!Avi6tjvTyvRGcmx5dSIQQtEOxaI"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AlFmenXQXkoGdYar0Ix-FzueRDs"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AqbuEx7-hT_Adr3-lsJPUuSzGjo"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AilR_-J40ck-ety4kjgcv4IIrAY"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AsXizPgyUytZatPA3AqIOsZ_0AY"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AvRb98AwSHWAbN24T6DcMr1iHe4"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!Atv4mI76uds6cggGbNDxFnZ5IuU"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AqUc9556YRCkcnphLxrdpNKtXCQ"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AoYIQfivRrbFcwDtTbsEFz3_y3c"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AvqS6Qoh3YfbcXSZErrM_nle3Ps"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!ApjdNblomAldb8WH-S79EX6BQHQ"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AgEW7fE2oZuefNOK_jF_CINci4M"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AkWI7HWVmrWnd1H9ZXqS2N_6W1U"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!Al7mfvsa-ARsbF_buJtvSJd1sK0"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!Aj2Dx8NkZBX5ctY_KEw2Ey7V0lQ"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AjcYa0lCOoH6e3x3mKMXtZuxMd8"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AqcU_nxfG-rfcmuNBzvBIpc7rM8"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AhH36wIw4fG9fKNEW-3R8XgXMTo"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!At0AhW0hoMWAanNvwBNSekUpM6Q"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!At8JOqArjEm-ewegwJlArp70jVI"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AjPvXTjR5OFefFaLycY0urxs5v0"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!Aos2IzMGMAZ4eq45gQLstDX-OYM"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AsUI5TDReyBseOW350MeRHlE81Y"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!Aqf4O-cTfj3uba1YI1t4k6xjAZY"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!At0AhW0hoMWAcqOr9n9jT3d6Kt4"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AuSjIRL-eJTMb6t2CFdTyO2jZGk"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AvTYCYUaZo5ia1VBk2s2ECCwLZE"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AiWRcHJrlPEVbEY4kHYAfJGTDWQ"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AnCSVTuqzGU8acphwfBTT1eFXrE"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!ApNXYFCS23evbRvBlzW11tcVnpc"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AqgVCBG7Y_7Ebm_3TXfMZznqIHc"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!As04uSaBjnBkcvGAeJWrCcfb4Kg"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AuE2qQgso0r2bQtfPeMuIlisyoU"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!Au42unFDU0p2d54a1GH-r8y5CAY"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!Ajuf6-0m_viUcKAJeUyUDtXFVq8"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!ArE84-hZZnE9e1JFJ7J-qPpp7_s"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!Aq1K7XZQ8s5EaX--p0zBJrAXDv0"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AufpMx8GDZZGcwrpWl8gDVR4CAQ"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!Arz9BKCd3yu8e24Mfi0OAlgzK7k"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!Avy_EZIZZzwGc7wRtVxj8IqHuh4"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AhYuzbKuI3tJapgs91Kf38TgLhE"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!ArE84-hZZnE9eoA9jAkLNcC0n48"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!At00JE5pb6GtbDjumvwxf45IgNA"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AiqeUA1di_w9ci8S4OBLM7wQWhs"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AmMFLKNn4od3b5_NfrK4BKUnQBw"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AkQczOuFZacUeiwH1KhIWveC9Wg"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!ApkYXGYOw1KpdG2ES-cfbhyHm_k"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AkvJ5o5-VDxVciwREMCQm077vhA"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AgoGdxn5_vn6e3yzlVfT5Yt8afk"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!Aq_HtkMjpS45d2t48VcD3L4PS7A"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!An1eN_FeXX2je8FYhdLH5e_dnX8"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AoSnFtyWnlnQaQvz1xUI9DwpNyc"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!Au5FPIwqYHiBeB3_-m6cY6qsY8o"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!Av3clRJGYMSKcBHVYX17WrTLubo"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AqUc9556YRCkdv_BU3ceCDZ6aoQ"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AjfMLWdXpUcweCSni1L_9aZJA3o"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AjLHc4kHrptse1V7ZFpnmdRHi0A"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AudyAgEdmfBGcmCPGNgmIg-4lvA"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AnP2GPk2wzJQbXTJdz_owwOD4k0"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AniMM7TOb_CZcmM0PJPjS2ppaMg"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AlS9evZZfrOndYLmVrD_cG3Bero"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AgeKbXMfuCOldFVqWo-E6XR3yFg"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!Ahzc-_RISyHhfKZqR9oNaFvAIrw"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!Arosgq1Gbpvqb66bWMZSe4Asykg"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AkeN6rLsfpyUdOOuW8yz8230Z64"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AtfnEVmkItXXa-Avl36KsIYMeg0"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!Ag_YWMnH_FwHaySo-JA2pZCfcFk"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!Aq6fARFR56wIbDVuQBOsFbK56ds"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!Aos2IzMGMAZ4cb2cBVDBPXRM_WE"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
"2025-08-16T15:13:15Z"	"hxxps://1drv[.]ms/u/s!AohuW4LkQNFCfKhoAGL2dwS-6qk"	"url"	"urlhaus"	"redline"	"status=offline; threat=malware_download"
